logFC.t,AveExpr.t,t.t,P.Value.t,adj.P.Val.t,B.t,#NAME?,gene,ID,logFC.s,AveExpr.s,t.s,P.Value.s,adj.P.Val.s,B.s,#NAME?,UniProtID
-0.420792993,20.10208235,-1.946223904,0.075590994,0.460666844,-4.552031401,0.336613044,SPTB1,sp|P11277|SPTB1_HUMAN,0.096243848,20.37075641,0.346422393,0.735245833,0.964602284,-6.087866617,0.015651714,P11277
0.277437921,16.33391021,1.944624612,0.075801457,0.460778453,-4.554471935,0.336507837,SYNE1,sp|Q8NF91|SYNE1_HUMAN,-0.331307362,16.28927581,-2.012817276,0.068009375,0.609740801,-4.360378489,0.214854743,Q8NF91
1.057115747,8.509386616,2.004546941,0.076289353,0.462051757,-4.357388797,0.335309374,FACE1,sp|O75844|FACE1_HUMAN,1.333436624,8.180072116,3.03834651,0.011774042,0.444068695,-2.712459054,0.352549841,O75844
0.762473996,10.58640653,1.940973381,0.076283973,0.462051757,-4.560040015,0.335309374,LMNA,sp|P02545|LMNA_HUMAN,-0.304788554,10.61732028,-0.703965181,0.495383975,0.903151206,-5.898217584,0.044239534,P02545
0.290365278,12.40485358,1.930180652,0.077726814,0.469900359,-4.576468268,0.327994223,EIF3G,sp|O75821|EIF3G_HUMAN,0.341093829,12.27849179,1.216302777,0.248110075,0.773944869,-5.429322756,0.111289975,O75821
0.201867914,22.81995966,1.92801588,0.078019218,0.469956051,-4.579757873,0.327942754,SVEP1,sp|Q4LDE5|SVEP1_HUMAN,0.184198062,22.93541086,1.673004012,0.121132819,0.699199697,-4.855649337,0.155398769,Q4LDE5
0.205061286,25.66721365,1.92838152,0.077969759,0.469956051,-4.579202374,0.327942754,PF4V,sp|P10720|PF4V_HUMAN,0.063283243,25.58791342,0.525256002,0.609327267,0.928468579,-6.00838491,0.032232789,P10720
-0.355524564,15.42447479,-1.921391224,0.078920321,0.470542601,-4.589813209,0.327401051,PPP6,sp|O00743|PPP6_HUMAN,-0.133762159,15.19745563,-1.043869863,0.317873473,0.819752959,-5.610485071,0.086317007,O00743
0.251268318,13.60105828,1.922399624,0.078782542,0.470542601,-4.58828372,0.327401051,RUFY1,sp|Q96T51|RUFY1_HUMAN,0.094452823,13.7061321,0.662410715,0.520689531,0.90812851,-5.9264902,0.04185269,Q96T51
-0.555177455,10.89043844,-1.920019748,0.079108062,0.470542601,-4.591892743,0.327401051,LPPRC,sp|P42704|LPPRC_HUMAN,-0.28979732,10.81216077,-0.592383812,0.564995321,0.914734232,-5.970520946,0.038705068,P42704
0.424521263,12.26345946,1.920012904,0.079109,0.470542601,-4.591903118,0.327401051,CC50A,sp|Q9NV96|CC50A_HUMAN,-0.216299646,11.7804393,-0.58846271,0.56753597,0.914734232,-5.972850528,0.038705068,Q9NV96
-0.450276842,16.59842615,-1.924775618,0.07845878,0.470542601,-4.584678333,0.327401051,TZAP,sp|P10074|TZAP_HUMAN,-0.112635766,16.67032815,-0.511393906,0.618697114,0.930949474,-6.015665948,0.031073889,P10074
0.518288787,12.62723035,1.921662288,0.078883264,0.470542601,-4.589402114,0.327401051,VWA1,sp|Q6PCB0|VWA1_HUMAN,0.10268871,12.82700129,0.417471147,0.683978754,0.953955901,-6.060068843,0.020471701,Q6PCB0
0.328739159,13.32961547,1.920921247,0.07898461,0.470542601,-4.590525908,0.327401051,HPLN3,sp|Q96S86|HPLN3_HUMAN / sp|Q86UW8|HPLN4_HUMAN,0.051889266,13.61012561,0.225559634,0.825480288,0.977505666,-6.12347017,0.009880716,Q96S86
0.331013456,17.43560087,1.915499269,0.079729775,0.473266336,-4.598741708,0.324894386,CAB45,sp|Q9BRK5|CAB45_HUMAN,0.166439586,17.58915848,1.250203047,0.235929358,0.766165792,-5.391195323,0.115677242,Q9BRK5
0.284310005,21.81131772,1.914613588,0.079852109,0.473266336,-4.600082641,0.324894386,COMP,sp|P49747|COMP_HUMAN,0.162722655,21.81384338,1.1364169,0.278780713,0.795591735,-5.515969988,0.099309737,P49747
1.034706596,10.21468273,1.908578192,0.080690332,0.474842577,-4.609211916,0.323450347,ZN248,sp|Q8NDW4|ZN248_HUMAN,-0.624959899,9.709855205,-1.061460697,0.312140776,0.813567298,-5.544002103,0.089606517,Q8NDW4
0.385071368,13.77831796,1.909514256,0.080559801,0.474842577,-4.607796966,0.323450347,IL27B,sp|Q14213|IL27B_HUMAN,0.234697611,13.8088448,0.963340558,0.355086442,0.846003488,-5.687345472,0.072627847,Q14213
0.349421918,14.33243813,1.909303699,0.080589146,0.474842577,-4.608115274,0.323450347,RGS10,sp|O43665|RGS10_HUMAN,-0.149116102,14.34894898,-0.775197959,0.453780933,0.888030022,-5.8461192,0.051572351,O43665
0.367802955,14.0697903,1.910623659,0.080405349,0.474842577,-4.606119541,0.323450347,ATP5J,sp|P18859|ATP5J_HUMAN,0.015949858,14.10449521,0.123931612,0.903497122,0.986613645,-6.141848653,0.005852882,P18859
-0.644392768,10.138303,-1.906669285,0.080957124,0.475569369,-4.612096311,0.322786125,RGCC,sp|Q9H4X1|RGCC_HUMAN,0.042738217,10.46091049,0.085217271,0.933545999,0.987021992,-6.146046638,0.00567317,Q9H4X1
0.338622669,11.84666321,1.903508631,0.081400638,0.477329887,-4.616868876,0.321181372,CBLN4,sp|Q9NTU7|CBLN4_HUMAN,0.241979599,12.09725734,0.984738409,0.344904963,0.842302007,-5.667424837,0.074532165,Q9NTU7
0.244349641,16.08119869,1.893979575,0.082751282,0.477738653,-4.631233075,0.32080962,MAOM,sp|P23368|MAOM_HUMAN,0.399316968,16.050838,3.370892265,0.005837663,0.36556987,-2.119796745,0.437029606,P23368
0.220851889,21.71059057,1.88090377,0.084637995,0.477738653,-4.650882991,0.32080962,FBN1,sp|P35555|FBN1_HUMAN,0.204480374,21.74244878,2.022825163,0.066834693,0.609740801,-4.345115047,0.214854743,P35555
-0.427932812,18.62147338,-1.897364389,0.08226919,0.477738653,-4.626135017,0.32080962,ANXA7,sp|P20073|ANXA7_HUMAN,-0.342669334,18.81906073,-1.963936755,0.074027561,0.612430521,-4.434430006,0.212943174,P20073
0.519046219,10.69415443,1.890947129,0.08318538,0.477738653,-4.635796422,0.32080962,DEFI6,sp|Q9H4E7|DEFI6_HUMAN,0.320240158,10.63019557,1.565660522,0.144363711,0.72628333,-5.001232034,0.138893924,Q9H4E7
-0.293310954,18.37474302,-1.884527566,0.084111219,0.477738653,-4.64544434,0.32080962,RAN,sp|P62826|RAN_HUMAN,-0.183260927,18.32579377,-1.534400671,0.151820649,0.728883053,-5.042492052,0.137342147,P62826
0.631768628,10.28559833,1.878938619,0.084924919,0.477738653,-4.65383004,0.32080962,ISK1,sp|P00995|ISK1_HUMAN,0.664482141,10.16283048,1.377694042,0.194370982,0.752526853,-5.240942476,0.123477998,P00995
-1.160541019,18.53098086,-1.879808646,0.08479778,0.477738653,-4.652525497,0.32080962,FAT4,sp|Q6V0I7|FAT4_HUMAN,0.602928397,18.86260101,1.200914123,0.25380169,0.777364073,-5.446366978,0.109375535,Q6V0I7
0.310574896,13.79692488,1.89955548,0.081958488,0.477738653,-4.622832395,0.32080962,PIPNB,sp|P48739|PIPNB_HUMAN,0.244059872,13.60468815,1.173130018,0.264338041,0.784977867,-5.476716772,0.105142588,P48739
0.370145489,12.82348709,1.88950556,0.083392471,0.477738653,-4.637964427,0.32080962,RXFP2,sp|Q8WXD0|RXFP2_HUMAN,-0.266482214,13.08741857,-1.089308464,0.298194366,0.808584233,-5.564887074,0.092274731,Q8WXD0
0.236099269,16.93617695,1.890639129,0.083229586,0.477738653,-4.636259701,0.32080962,CBLN1,sp|P23435|CBLN1_HUMAN,0.071571951,17.04756011,0.686746999,0.505778295,0.906096657,-5.910124037,0.042825472,P23435
0.204732229,13.34565823,1.898468544,0.082112484,0.477738653,-4.624470975,0.32080962,HEXB,sp|P07686|HEXB_HUMAN,-0.108684862,13.54676024,-0.678633301,0.510721229,0.907970132,-5.915640886,0.041928438,P07686
-0.278952597,14.71467995,-1.885392235,0.083985969,0.477738653,-4.644145827,0.32080962,RHG04,sp|P98171|RHG04_HUMAN,-0.083338616,14.66718878,-0.66680286,0.517979502,0.907970132,-5.923576723,0.041928438,P98171
0.342256297,17.20358762,1.894058564,0.082740002,0.477738653,-4.631114159,0.32080962,TYPH,sp|P19971|TYPH_HUMAN,-0.115813994,17.26828601,-0.609805743,0.553782382,0.912613569,-5.959995063,0.039713079,P19971
0.42427289,15.81174197,1.891351321,0.083127399,0.477738653,-4.635188396,0.32080962,ELNE,sp|P08246|ELNE_HUMAN,0.143259998,16.08651373,0.635926154,0.537205221,0.912613569,-5.943680453,0.039713079,P08246
0.488087178,10.6462321,1.881336334,0.084574957,0.477738653,-4.650234078,0.32080962,CAC1F,sp|O60840|CAC1F_HUMAN,0.16587365,10.8680243,0.627749924,0.542363692,0.912613569,-5.948855794,0.039713079,O60840
-0.3373123,17.69322196,-1.887463832,0.083686585,0.477738653,-4.641033557,0.32080962,TCPE,sp|P48643|TCPE_HUMAN,-0.088791618,17.66359473,-0.542327832,0.597887079,0.924268459,-5.999163668,0.034201867,P48643
0.470956153,11.61814194,1.893547639,0.082812987,0.477738653,-4.631883301,0.32080962,IDH3A,sp|P50213|IDH3A_HUMAN,0.1069594,11.69118028,0.416152523,0.684916321,0.953955901,-6.060630514,0.020471701,P50213
0.215142576,19.56606232,1.881305519,0.084579447,0.477738653,-4.650280309,0.32080962,OMD,sp|Q99983|OMD_HUMAN,0.038363974,19.82743258,0.367514916,0.719871826,0.96203877,-6.080140362,0.016807426,Q99983
0.305706443,16.58307944,1.882990183,0.084334336,0.477738653,-4.647752335,0.32080962,G6PI,sp|P06744|G6PI_HUMAN,0.057209895,16.63366134,0.345583428,0.735859891,0.964602284,-6.0881647,0.015651714,P06744
0.345783428,13.68824671,1.883274747,0.084292997,0.477738653,-4.647325208,0.32080962,SLN14,sp|P0C7P3|SLN14_HUMAN,-0.059486587,13.72822638,-0.297438245,0.771406562,0.97095041,-6.104082227,0.012802951,P0C7P3
0.623762321,19.61495192,1.893349742,0.082841272,0.477738653,-4.632181184,0.32080962,K22E,sp|P35908|K22E_HUMAN,-0.058376376,19.4973827,-0.218342134,0.830967511,0.977505666,-6.125125564,0.009880716,P35908
-0.250616012,18.93304183,-1.881307576,0.084579147,0.477738653,-4.650277222,0.32080962,PSB7,sp|Q99436|PSB7_HUMAN,-0.03067954,18.88531077,-0.224422436,0.826344228,0.977505666,-6.123734536,0.009880716,Q99436
0.199989036,14.89072703,1.887573255,0.083670798,0.477738653,-4.640869116,0.32080962,CYC,sp|P99999|CYC_HUMAN,-0.018840334,14.9182056,-0.161677379,0.874349828,0.985371445,-6.13626416,0.006400027,P99999
-0.312244341,18.13556209,-1.892698683,0.08293439,0.477738653,-4.633161074,0.32080962,PI42A,sp|P48426|PI42A_HUMAN,0.005922821,18.08703364,0.044276568,0.965439183,0.991439396,-6.14879694,0.003733828,P48426
-0.201160342,17.48117422,-1.874133029,0.085630305,0.479561798,-4.661029982,0.31915542,HS2ST,sp|Q7LGA3|HS2ST_HUMAN,-0.182975506,17.51783504,-1.728587502,0.110454818,0.682680706,-4.77802489,0.165782371,Q7LGA3
-0.247069536,23.14725408,-1.874992361,0.085503777,0.479561798,-4.659743202,0.31915542,SAA4,sp|P35542|SAA4_HUMAN,-0.140841096,23.10520313,-1.293589974,0.221045011,0.757046933,-5.341257949,0.120877196,P35542
0.546340476,13.78995559,1.873779019,0.085682478,0.479561798,-4.661559995,0.31915542,CDD,sp|P32320|CDD_HUMAN,-0.008382526,13.4624484,-0.042096292,0.967139913,0.991579606,-6.148894658,0.003672414,P32320
-0.252001322,16.88430305,-1.867560752,0.086603662,0.483088329,-4.670861196,0.315973455,EFTU,sp|P49411|EFTU_HUMAN,-0.084639566,16.8236478,-0.596662427,0.562230114,0.914734232,-5.9679624,0.038705068,P49411
0.460265979,16.02323839,1.867956213,0.086544811,0.483088329,-4.670270155,0.315973455,FMNL3,sp|Q8IVF7|FMNL3_HUMAN,0.020938518,15.77848678,0.082746633,0.935467806,0.987373399,-6.146261869,0.005518577,Q8IVF7
0.215387839,23.29413413,1.866144018,0.086814798,0.483453547,-4.672978052,0.315645249,GELS,sp|P06396|GELS_HUMAN,0.21914307,23.33101406,1.86008546,0.088479542,0.640402791,-4.588836757,0.193546784,P06396
-0.237219469,19.30675272,-1.864908665,0.086999285,0.48366939,-4.674823202,0.315451397,PSB2,sp|P49721|PSB2_HUMAN,0.033535912,19.32266396,0.287707152,0.778661002,0.972583005,-6.10701471,0.012073324,P49721
0.198458824,15.23273335,1.862903831,0.087299445,0.48452652,-4.677816293,0.314682448,PABP1,sp|P11940|PABP1_HUMAN,0.178547419,15.34820696,1.483865835,0.16457766,0.728883053,-5.108050034,0.137342147,P11940
-0.514866328,11.3263101,-1.86184128,0.087458911,0.48460121,-4.679401925,0.314615506,OGA,sp|O60502|OGA_HUMAN,-0.019881904,11.51381358,-0.069478584,0.945795454,0.988195249,-6.147309532,0.005157238,O60502
0.189711306,19.58127608,1.86034345,0.087684152,0.484855316,-4.681636305,0.314387839,PIGR,sp|P01833|PIGR_HUMAN,0.30180939,19.50463523,2.449347185,0.03130978,0.564461874,-3.668217093,0.248365387,P01833
0.528014619,11.91850945,1.858626295,0.087943025,0.484855316,-4.684196692,0.314387839,DAPP1,sp|Q9UN19|DAPP1_HUMAN,0.299089496,11.85844619,0.833210617,0.421599552,0.871380058,-5.800375218,0.059792383,Q9UN19
0.198276937,17.55306953,1.859445349,0.08781946,0.484855316,-4.682975587,0.314387839,EPMIP,sp|Q7L775|EPMIP_HUMAN,0.093348333,17.56417434,0.708435951,0.492706326,0.902977525,-5.895081933,0.044323059,Q7L775
0.375665803,15.25863305,1.854471643,0.088572246,0.486707424,-4.690386351,0.312732029,MK01,sp|P28482|MK01_HUMAN,0.28979173,15.42782738,2.054153285,0.063278717,0.609740801,-4.297118981,0.214854743,P28482
0.471873016,13.64175353,1.855218884,0.088458775,0.486707424,-4.689273643,0.312732029,AT5EL,sp|Q5VTU8|AT5EL_HUMAN / sp|P56381|ATP5E_HUMAN,0.130014763,13.97895282,1.022725414,0.327353834,0.82559831,-5.631161303,0.083231204,Q5VTU8
-0.58180853,11.0113413,-1.849149283,0.089384296,0.486814466,-4.698304905,0.312636525,AIMP1,sp|Q12904|AIMP1_HUMAN,-0.658692438,10.90037763,-2.467443688,0.030302624,0.564461874,-3.638579086,0.248365387,Q12904
0.495503245,13.43384532,1.848696886,0.089453631,0.486814466,-4.698977418,0.312636525,DLGP4,sp|Q9Y2H0|DLGP4_HUMAN,0.614458944,13.45992795,1.945015166,0.07648685,0.615877556,-4.462866407,0.210505623,Q9Y2H0
0.55148938,13.05168307,1.852058025,0.088939665,0.486814466,-4.69397881,0.312636525,TNR6A,sp|Q8NDV7|TNR6A_HUMAN,0.468020403,12.4519281,1.832323219,0.092758056,0.650368548,-4.629394379,0.18684047,Q8NDV7
-0.360385766,14.09849583,-1.851813656,0.088976942,0.486814466,-4.694342393,0.312636525,ADH1A,sp|P07327|ADH1A_HUMAN,0.10024001,13.99125826,0.755176977,0.465243844,0.891538289,-5.861220314,0.04986,P07327
0.524630754,10.044412,1.8509814,0.089104003,0.486814466,-4.695580468,0.312636525,MOT2,sp|O60669|MOT2_HUMAN,-0.075404279,10.09409606,-0.27837027,0.785642197,0.972723403,-6.109738049,0.012010635,O60669
-0.921550715,11.94822171,-1.848578546,0.089471776,0.486814466,-4.699153322,0.312636525,UB2J1,sp|Q9Y385|UB2J1_HUMAN,0.110734251,12.4974525,0.189611631,0.852900297,0.980636721,-6.13118558,0.008491848,Q9Y385
-0.782536501,10.94968697,-1.846164189,0.089842698,0.488032593,-4.702740783,0.311551173,JAK3,sp|P52333|JAK3_HUMAN,-0.420918268,10.84614345,-0.970723007,0.351549663,0.845081498,-5.680514288,0.073101407,P52333
-0.374201203,14.61456282,-1.842526365,0.090404221,0.490280407,-4.708141436,0.309555462,GAK1A,sp|Q9UFP1|GAK1A_HUMAN,0.306497501,14.63611838,1.908058774,0.081508858,0.62913465,-4.51802321,0.201256395,Q9UFP1
-0.51075415,13.33060347,-1.836007324,0.091418455,0.493362359,-4.71780518,0.306833988,RBX1,sp|P62877|RBX1_HUMAN,-0.388894846,13.51281215,-1.829056375,0.093273706,0.650368548,-4.634145953,0.18684047,P62877
0.269276657,20.87736718,1.836013861,0.091417432,0.493362359,-4.717795499,0.306833988,PMEL,sp|P40967|PMEL_HUMAN,0.096437283,20.88600407,0.662724501,0.520495646,0.90812851,-5.926282644,0.04185269,P40967
0.341914117,11.13807994,1.836670069,0.091314875,0.493362359,-4.716823577,0.306833988,PO2F3,sp|Q9UKI9|PO2F3_HUMAN,0.146665057,10.96740196,0.526424636,0.608540627,0.928468579,-6.007762616,0.032232789,Q9UKI9
-0.520943681,12.3586693,-1.833520598,0.091808052,0.49466059,-4.72148661,0.305692689,RS11,sp|P62280|RS11_HUMAN,-0.428970983,12.56332676,-2.340703854,0.038073106,0.564461874,-3.844832786,0.248365387,P62280
0.554143941,10.93828826,1.82948438,0.092443614,0.496473064,-4.727456217,0.304104309,AGRA3,sp|Q8IWK6|AGRA3_HUMAN,0.222630345,11.42230157,1.037326994,0.32078504,0.820250808,-5.616920222,0.086053333,Q8IWK6
0.72958665,10.10167148,1.829898903,0.092378158,0.496473064,-4.726843461,0.304104309,MRP1,sp|P33527|MRP1_HUMAN,-0.043463411,10.69720127,-0.224057473,0.826621544,0.977505666,-6.123819099,0.009880716,P33527
-0.331203209,13.37270874,-1.825409689,0.093089275,0.499132961,-4.733475493,0.30178375,GALK1,sp|P51570|GALK1_HUMAN,0.068073348,13.20252375,0.28193326,0.7829758,0.972723403,-6.108709261,0.012010635,P51570
-0.204528294,24.15784745,-1.823178381,0.093444568,0.500229872,-4.736768573,0.300830377,MMRN1,sp|Q13201|MMRN1_HUMAN,-0.243092798,24.27279077,-2.494536974,0.028853364,0.561815904,-3.594099424,0.250405971,Q13201
0.47324262,14.99498174,1.821403912,0.093727994,0.50093915,-4.73938586,0.300215026,H2AY,sp|O75367|H2AY_HUMAN,-0.165559059,15.48320685,-0.619802667,0.547404436,0.912613569,-5.953826416,0.039713079,O75367
0.204060487,18.7954977,1.820391317,0.093890078,0.500998666,-4.740878784,0.300163431,VASN,sp|Q6EMK4|VASN_HUMAN,0.189030901,18.70776074,1.444848638,0.175043114,0.737165441,-5.157667552,0.132435033,Q6EMK4
0.504843913,12.47453619,1.818102763,0.094257339,0.501346325,-4.744251256,0.299862164,LX15B,sp|O15296|LX15B_HUMAN,-0.335680339,12.48753224,-1.085780402,0.299688628,0.809428975,-5.568483799,0.091821253,O15296
0.202525631,20.57986228,1.818195344,0.094242456,0.501346325,-4.744114871,0.299862164,C1QT3,sp|Q9BXJ4|C1QT3_HUMAN,0.078447331,20.70482043,0.686525256,0.505913002,0.906096657,-5.91027561,0.042825472,Q9BXJ4
0.353509578,22.66632569,1.815850019,0.094620121,0.502161185,-4.747568694,0.299156859,TITIN,sp|Q8WZ42|TITIN_HUMAN,0.400506311,22.36878553,2.454103697,0.031041953,0.564461874,-3.660432673,0.248365387,Q8WZ42
-0.363746945,17.29620136,-1.815273679,0.094713137,0.502161185,-4.748417064,0.299156859,GTR1,sp|P11166|GTR1_HUMAN,0.013945119,17.55669306,0.065426456,0.948951722,0.988571809,-6.147593121,0.004991778,P11166
-0.212289252,14.93629579,-1.80791737,0.095907665,0.504979118,-4.759232534,0.29672658,NB5R1,sp|Q9UHQ9|NB5R1_HUMAN,-0.34151377,14.98474278,-2.772351586,0.017405439,0.489564858,-3.131994541,0.310189765,Q9UHQ9
-0.264290786,16.79350288,-1.810146388,0.095544285,0.504979118,-4.755957909,0.29672658,TRAP1,sp|Q12931|TRAP1_HUMAN,-0.236449555,16.88427053,-1.97815976,0.072227347,0.609740801,-4.412969684,0.214854743,Q12931
-0.241587964,17.58989693,-1.809610291,0.095631567,0.504979118,-4.756745684,0.29672658,DIAP1,sp|O60610|DIAP1_HUMAN,-0.116223103,17.61124864,-0.98815374,0.343299595,0.842302007,-5.664211306,0.074532165,O60610
0.292297709,14.19643424,1.80788251,0.095913358,0.504979118,-4.759283728,0.29672658,ISOC1,sp|Q96CN7|ISOC1_HUMAN,0.052289555,14.15766419,0.275333391,0.787917128,0.972723403,-6.110604741,0.012010635,Q96CN7
-0.430417024,16.81595331,-1.807319339,0.09600537,0.504979118,-4.760110716,0.29672658,ACTZ,sp|P61163|ACTZ_HUMAN,-0.020210271,16.83867132,-0.106092847,0.917326539,0.986613645,-6.143975685,0.005852882,P61163
0.316593595,12.81946839,1.800735785,0.097086931,0.505857963,-4.769767791,0.295971409,PEPD,sp|P12955|PEPD_HUMAN,0.59494024,12.60248258,3.50582248,0.004571858,0.315655191,-1.892064022,0.500787064,P12955
0.218781029,23.08095527,1.803315687,0.096661795,0.505857963,-4.765985783,0.295971409,ALS,sp|P35858|ALS_HUMAN,0.154744901,23.04522771,1.483368898,0.164707526,0.728883053,-5.108687529,0.137342147,P35858
0.253669464,25.71107711,1.804712979,0.096432241,0.505857963,-4.763936175,0.295971409,APOA4,sp|P06727|APOA4_HUMAN,0.166395827,25.68211882,1.263958314,0.23112558,0.764811367,-5.375500446,0.116445666,P06727
0.220316706,14.64214433,1.8015922,0.096945617,0.505857963,-4.768512661,0.295971409,AT8A1,sp|Q9Y2Q0|AT8A1_HUMAN,-0.188180002,14.71665781,-1.150300416,0.273248867,0.789689065,-5.501240903,0.102543876,Q9Y2Q0
0.577909156,11.67873761,1.800931868,0.09705456,0.505857963,-4.769480449,0.295971409,AT1B3,sp|P54709|AT1B3_HUMAN,-0.416646825,11.39674863,-1.103265412,0.292338396,0.804174756,-5.55056666,0.094649564,P54709
-0.622160248,11.33777361,-1.801837321,0.096905205,0.505857963,-4.768153361,0.295971409,PIPNA,sp|Q00169|PIPNA_HUMAN,0.313109064,11.72662543,1.065738746,0.308284471,0.813350541,-5.588736442,0.08972224,Q00169
-0.373613564,28.18053925,-1.79872007,0.097420268,0.505981393,-4.772720646,0.295865454,C4BPA,sp|P04003|C4BPA_HUMAN,-0.297577597,28.24517004,-2.307673054,0.040394626,0.574849832,-3.898039665,0.240445591,P04003
-0.195649794,17.87801977,-1.797219239,0.09766913,0.505981393,-4.774918048,0.295865454,SKAP2,sp|O75563|SKAP2_HUMAN,-0.312659622,17.99306616,-2.178669513,0.050826081,0.589635363,-4.103326347,0.229416478,O75563
0.242864521,20.70763081,1.798039951,0.097532972,0.505981393,-4.77371655,0.295865454,HV432,sp|A0A087WSY4|HV432_HUMAN,0.204847335,20.43450547,1.506331465,0.158797328,0.728883053,-5.079083031,0.137342147,A0A087WSY4
-0.284774876,14.73749143,-1.79691035,0.09772042,0.505981393,-4.775370174,0.295865454,APOL2,sp|Q9BQE5|APOL2_HUMAN,-0.211389459,14.79572012,-1.29671343,0.220003526,0.757046933,-5.337614414,0.120877196,Q9BQE5
0.317988018,14.76780004,1.793985632,0.098207262,0.506920532,-4.779648991,0.295060118,MATN2,sp|O00339|MATN2_HUMAN,0.098279825,14.73118363,0.42288849,0.680132725,0.953955901,-6.057743254,0.020471701,O00339
0.466430951,12.61565098,1.794658533,0.098095059,0.506920532,-4.77866489,0.295060118,PTN18,sp|Q99952|PTN18_HUMAN,-0.057545723,12.35606653,-0.194690519,0.849013109,0.980342486,-6.130175974,0.008622175,Q99952
0.476068318,12.84862457,1.7926634,0.098428075,0.507271397,-4.781582126,0.294759625,HIBCH,sp|Q6NVY1|HIBCH_HUMAN,0.499596393,12.66745478,2.065754598,0.062007351,0.609740801,-4.279263851,0.214854743,Q6NVY1
-0.330945948,13.61589613,-1.788811,0.099073978,0.509808577,-4.787209901,0.292592862,LPIN2,sp|Q92539|LPIN2_HUMAN,-0.01230833,13.82602049,-0.051943583,0.959459979,0.990798273,-6.148414153,0.004014759,Q92539
0.198627712,16.79333791,1.785987927,0.099549722,0.511463666,-4.791329698,0.291185213,MGT5A,sp|Q09328|MGT5A_HUMAN,-0.037990505,16.95696674,-0.390247177,0.703445509,0.956934774,-6.071315056,0.019117663,Q09328
0.312636696,19.36919084,1.783478759,0.099974292,0.512851123,-4.79498835,0.290008689,TRFL,sp|P02788|TRFL_HUMAN,0.165876388,19.57050996,0.909558993,0.381618931,0.8599304,-5.735770901,0.065536698,P02788
